amount_awarded_costs,amount_awarded_interest,amount_awarded_principal,argument_cites_contract_or_document,argument_cites_specific_dates,argument_cites_specific_dollar_amounts,argument_cites_statute_or_legal_basis,argument_has_chronological_timeline,argument_identifies_specific_location,argument_names_specific_witnesses,argument_quantifies_each_damage_component,attempted_mediation,case_number,claim_amount_is_within_small_claims_limit,claim_amount_stated_in_dollars,claim_category,contract_is_signed_by_both_parties,contract_is_written,contract_present,contract_specifies_deadline_or_term,contract_specifies_payment_amount,counterclaim_present,damages_are_ongoing,damages_have_third_party_valuation,damages_include_lost_wages,damages_include_out_of_pocket_costs,damages_include_property_value_loss,defendant_appeared,defendant_count,dismissal_type,document_count,feature_version,gave_opportunity_to_cure,has_attorney_defendant,has_attorney_plaintiff,has_expert_assessment,has_invoices_or_billing_records,has_medical_records,has_photos_or_physical_evidence,has_police_report,has_receipts_or_financial_records,has_repair_or_replacement_estimate,has_signed_contract_attached,has_witness_statements,has_written_communications,judgment_date,missing_features,monetary_amount_claimed,opposing_party_filed_response_documents,opposing_party_has_attorney,outcome,outcome_summary,plaintiff_count,sent_certified_mail,sent_written_demand_letter,text_length,user_has_attorney,user_is_plaintiff,user_seeks_court_costs,user_seeks_interest,witness_count
0.0,0.0,0.0,,,,,,,,,,CSM25870779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-09,True,,,,defendant_win,The defendant is not required to pay the plaintiff any amount.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,The case has been continued due to the condition of the Court Calendar.,,,,,,,,,
130.0,0.0,650.0,,,,,,,,,,CSM25870781,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $650 in principal and $130 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870782,,,,,,,,,,,,,,,,,with_prejudice,,,,,True,,,,,,,,,,,2026-01-12,True,,,,dismissed,The case was dismissed with prejudice at the request of the plaintiff.,,,,,,,,,
240.14,0.0,3127.0,,,,,,,,,,CSM25870783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-21,True,,,,plaintiff_win,"The court ruled in favor of Rephoneme Inc, awarding them $3,127 in principal and $240.14 in costs.",,,,,,,,,
117.5,0.0,3000.0,,,,,,,,,,CSM25870784,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-03-13,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $3,000 in principal and $117.50 in costs.",,,,,,,,,
90.0,90.0,9006.0,,,,,,,,,,CSM25870785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding them a total of $9,186.00 from the defendant.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870786,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-26,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
150.0,150.01,8309.5,,,,,,,,,,CSM25870787,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2026-02-03,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Stephen C. Neuberger, Jr., awarding him a total of $8,309.50 in principal, $150.00 in costs, and $150.01 in interest.",,,,,,,,,
75.0,75.0,6000.0,,,,,,,,,,CSM25870788,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-01-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $6,000 in principal, $75 in costs, and $75 in interest.",,,,,,,,,
30.0,0.0,160.0,,,,,,,,,,CSM25870789,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-06,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $160 in principal and $30 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870790,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-03-23,True,,,,defendant_win,"The court ruled in favor of the defendant, Clay Hill HOA, stating that the plaintiff's claim was not timely and failed to prove the assessment was unlawful.",,,,,,,,,
215.0,2150.0,5000.0,,,,,,,,,,CSM25870791,,,,,,,,,,,,,,,False,,,,,,False,True,,,,,,,,,,,2026-01-12,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $5,000 in principal, $215 in costs, and $2,150 in interest.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870792,,,,,,,,,,,,,,,,,with_prejudice,,,,,,,,,,,,,,,,2026-02-10,True,,,,settled,The case was settled and dismissed with prejudice.,,,,,,,,,
102.5,102.5,1854.97,,,,,,,,,,CSM25870793,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-03-13,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay a total of $1,959.97.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870794,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2026-01-27,True,,,,dismissed,The court ordered dismissal of the entire action without prejudice per the Plaintiff's request.,,,,,,,,,
65.0,0.0,1160.0,,,,,,,,,,CSM25870795,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Dominique Times, awarding $1,160 in principal and $65 in costs from the defendant, Ashley Kellem.",,,,,,,,,
0.0,0.0,1020.36,,,,,,,,,,CSM25870796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-03,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Eric Loui, awarding him $1,020.36 in principal.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-15,True,,,,defendant_win,"The court ruled that the defendant, State Farm Insurance, does not owe the plaintiff, Stephen Johnson, any money on the plaintiff's claim.",,,,,,,,,
90.0,0.0,3500.0,,,,,,,,,,CSM25870798,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $3,500 in principal and $90 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870799,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2025-12-15,True,,,,dismissed,"The case was dismissed without prejudice on December 15, 2025.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870800,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2026-01-12,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money.,,,,,,,,,
125.0,125.0,12500.0,,,,,,,,,,CSM25870801,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-05-06,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $12,500 in principal, $125 in costs, and $125 in interest.",,,,,,,,,
65.0,0.0,750.0,,,,,,,,,,CSM25870802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-29,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $750.00 in principal and $65.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870803,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-14,True,,,,dismissed,The case was dismissed without prejudice due to no appearances by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870804,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-01-27,True,,,,defendant_win,"The court found that there was no breach causing monetary damages to the plaintiffs, resulting in a judgment in favor of the defendants.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870805,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2026-03-10,True,,,,dismissed,"The case was dismissed without prejudice on March 10, 2026.",,,,,,,,,
0.0,0.0,1369.64,,,,,,,,,,CSM25870806,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-14,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,369.64 in installments.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870807,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-26,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870808,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2026-04-07,True,,,,defendant_win,"The court ruled in favor of the defendant, Elsa P.B. Berry, stating that she does not owe any money to the plaintiff, Grace Waikwan Wong.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870809,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-03-30,True,,,,dismissed,"The court ruled that both parties are to pay $0 in principal, interest, and costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870810,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-01-27,True,,,,defendant_win,"Judgment was entered in favor of the defendant, Educational Testing Service, with no money owed to the plaintiff.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870811,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,2026-01-27,True,,,,defendant_win,"The court ruled in favor of the defendant, W J Global Inc., stating that they do not owe any money to the plaintiff, Junyi Cai.",,,,,,,,,
500.0,150.0,8000.0,,,,,,,,,,CSM25870812,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2026-02-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Michael Ward, ordering the defendant, Terra Schools, to pay $8,000 in principal, $150 in interest, and $500 in costs.",,,,,,,,,
175.0,0.0,2182.88,,,,,,,,,,CSM25870813,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-03-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding damages related to the defendant's actions.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870814,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-05-06,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
240.0,0.0,2182.88,,,,,,,,,,CSM25870815,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-03-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding him $2,182.88 in principal and $240 in costs.",,,,,,,,,
175.0,0.0,2182.85,,,,,,,,,,CSM25870816,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-03-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $2,182.85 in principal and $175 in costs.",,,,,,,,,
65.0,0.0,69.03,,,,,,,,,,CSM25870817,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-15,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $69.03 in principal and $65.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870818,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2026-01-16,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870819,,,,,,,,,,,,,,,,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-16,True,,,,dismissed,The court dismissed the entire action without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870820,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-23,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870821,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2026-01-13,True,,,,dismissed,"The case was dismissed without prejudice on January 13, 2026.",,,,,,,,,
279.0,0.0,12500.0,,,,,,,,,,CSM25870822,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-01-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $12,500 in principal and $279 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870823,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2026-01-20,True,,,,defendant_win,"The court ruled in favor of the defendant, LaserAway Medical Group, Inc., stating that the plaintiff did not meet her burden of proof.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870824,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,2026-04-20,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
,,,,,,,,,,,,CSM25870825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-24,True,,,,,The court has granted the request for a court order.,,,,,,,,,
75.0,0.0,4960.0,,,,,,,,,,CSM25870826,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-01-21,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them a total of $5,035 for the defendant's wrongful failure to return a security deposit.",,,,,,,,,
500.0,30.0,470.0,,,,,,,,,,CSM25870827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Alysia Tran, awarding her a total of $1000.00 from the defendant, Activspace LLC.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870828,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-02-24,True,,,,defendant_win,"The court ruled in favor of the defendants, stating they do not owe the plaintiff any money.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870829,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-04-20,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money.,,,,,,,,,
115.0,0.0,835.84,,,,,,,,,,CSM25870830,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-02-24,True,,,,plaintiff_win,"Judgment was entered in favor of the plaintiff, Curtis W. Berlind, against the defendant, Kirill Mogilev, for a total of $950.84.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870831,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2025-01-06,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870832,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-01-30,True,,,,defendant_win,"The court ruled in favor of the defendant, Metal Design and Strategy, Inc., and found that they do not owe any money to the plaintiff, Daniel Kim.",,,,,,,,,
545.0,45.0,500.0,,,,,,,,,,CSM25870833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-05,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $500 in principal, $45 in interest, and $545 in costs.",,,,,,,,,
,,,,,,,,,,,,CSM25870834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,The trial has been postponed and the case is continued for proof of service.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870835,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-04-24,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,5409.45,,,,,,,,,,CSM25870836,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-01-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $5,409.45 in principal damages.",,,,,,,,,
0.0,0.0,1014.0,,,,,,,,,,CSM25870837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,014.00.",,,,,,,,,
320.0,0.0,1662.0,,,,,,,,,,CSM25870838,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-27,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,662 in principal and $320 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870839,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-16,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,500.0,,,,,,,,,,CSM25870840,,,,,,,,,,,,,,,,,with_prejudice,,,,,,,,,,,,,,,,2026-01-20,True,,,,dismissed,The case was dismissed with prejudice as the subject matter was previously litigated and settled.,,,,,,,,,
90.0,0.0,1935.0,,,,,,,,,,CSM25870841,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2026-01-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,935.00 in principal and $90.00 in costs.",,,,,,,,,
90.0,0.0,1881.0,,,,,,,,,,CSM25870842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-21,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Julia Martinez, awarding her $1,881 in principal and $90 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870843,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-22,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870844,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-01-30,True,,,,defendant_win,"The court ruled in favor of the defendant, James Gutierrez, stating that he does not owe any money to the plaintiff, Damena Page.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870845,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2026-01-22,True,,,,dismissed,The court dismissed the entire action with prejudice due to no appearance by the plaintiff.,,,,,,,,,
100.0,0.0,1.0,,,,,,,,,,CSM25870846,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-22,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding him $1.00 in principal and $100.00 in costs.",,,,,,,,,
,,,,,,,,,,,,CSM25870847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,The case is continued for proof of service to a later date.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870848,,,,,,,,,,,,,,,False,,without_prejudice,,,,,True,,,,,,,,,,,2026-02-09,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870849,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2026-03-20,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870850,,,,,,,,,,,,,,,,,with_prejudice,,,,,,,,,,,,,,,,2026-02-09,True,,,,settled,The case was dismissed with prejudice as the parties reached a settlement agreement.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870851,,,,,,,,,,,,,,,,,without_prejudice,,,,True,True,,,,,,,,,,,2026-01-28,True,,,,dismissed,"The case was dismissed without prejudice on January 28, 2026.",,,,,,,,,
105.0,105.0,12500.0,,,,,,,,,,CSM25870852,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-27,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $12,500 in principal, $105 in costs, and $105 in interest.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870853,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,True,,,,,The trial has been postponed and the case is continued for proof of service.,,,,,,,,,
200.0,0.0,12102.78,,,,,,,,,,CSM25870854,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2026-01-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay a total of $12,102.78 in principal and $200 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870855,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2026-02-09,True,,,,defendant_win,"The court ruled in favor of the defendants, ordering that they owe nothing to the plaintiffs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870856,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2026-03-05,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,125.0,7500.0,,,,,,,,,,CSM25870857,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2026-01-27,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $7,500 in principal and $125 in interest.",,,,,,,,,
75.0,0.0,7180.0,,,,,,,,,,CSM25870858,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2026-04-22,True,,,,plaintiff_win,"The court ruled in favor of Elba Vanegas, awarding her a total of $7,455.",,,,,,,,,
75.0,0.0,3300.0,,,,,,,,,,CSM25870859,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Chahrazed Izountar, awarding $3300 in principal and $75 in costs.",,,,,,,,,
180.0,0.0,250.0,,,,,,,,,,CSM25870860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-08,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $250 in principal and $180 in costs.",,,,,,,,,
128.33,0.0,3149.27,,,,,,,,,,CSM25870861,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2026-01-27,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $3,149.27 in principal and $128.33 in costs due to the defendant's bad faith actions.",,,,,,,,,
125.0,125.0,12500.0,,,,,,,,,,CSM25870862,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-03-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding them $12,500 in principal, $125 in interest, and $125 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870863,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2026-01-21,True,,,,dismissed,"The case was dismissed without prejudice on January 21, 2026.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870864,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-01-28,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,90.0,6250.0,,,,,,,,,,CSM25870865,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $6,250 in principal and $90 in interest.",,,,,,,,,
225.0,225.0,12000.0,,,,,,,,,,CSM25870866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-27,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $12,000 in principal, $225 in costs, and $225 in interest.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870867,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2026-01-22,True,,,,dismissed,The court dismissed the entire action with prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870868,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2026-01-23,True,,,,dismissed,"The case was dismissed without prejudice, and the plaintiff must name and serve the driver on a new claim.",,,,,,,,,
125.0,0.0,4800.0,,,,,,,,,,CSM25870869,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $4,800 in principal and $125 in costs.",,,,,,,,,
125.0,0.0,5250.0,,,,,,,,,,CSM25870870,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2026-04-09,True,,,,plaintiff_win,"The judgment entered on January 30, 2026, is reversed, and judgment is ordered in favor of Appellant, Serenity Dental Spa.",,,,,,,,,
90.0,0.0,200.0,,,,,,,,,,CSM25870871,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2026-04-21,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $200 in principal and $90 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-09,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
50.0,0.0,1688.0,,,,,,,,,,CSM25870873,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,2026-04-21,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,688.00 in principal and $50.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870874,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-02-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870875,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-02-09,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
135.0,0.0,2000.0,,,,,,,,,,CSM25870876,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2026-02-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $2,000 in principal and $135 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM25870877,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2026-01-15,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
,,,,,,,,,,,,CSM25870878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,"The case is continued for proof of service to June 10, 2026.",,,,,,,,,
0.0,0.0,12500.0,,,,,,,,,,CSM25870879,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2026-02-03,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
125.0,0.0,2500.0,,,,,,,,,,CSM25870880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Xiaoyi Li, awarding $2,500 in principal and $125 in costs against the defendants.",,,,,,,,,
